e	t	218433	106080	4492	1295933	1807337	0.0395043745751073	0.0397959930146928	0.0416026080352677	0.0466316347589882	0.0483404064244858
e	u	10231	8843	148	56682	60557	0.00185031225262631	0.00331745820351554	0.00137070035378888	0.00203959180097194	0.00161970345975742
e	v	112376	51718	2545	567273	912135	0.0203235939498714	0.0194020471977176	0.0235704891918425	0.0204122183358518	0.0243966546438204
e	w	101626	28121	1440	398717	878650	0.0183794187259702	0.010549614626378	0.0133365439828107	0.0143470576921797	0.0235010394325322
e	x	82344	39202	1743	482335	541602	0.0148922013615737	0.0147066602390836	0.0161427751125271	0.017355889194485	0.0144860979442762
e	y	87574	33592	1693	272277	719805	0.0158380652146903	0.0126020644546527	0.0156797006686795	0.00979735959904796	0.0192524505647685
e	z	4603	2099	55	21888	25218	0.000832468702848099	0.000787441453033938	0.000509381888232352	0.00078759721498313	0.000674499758048822
f	a	67348	37033	1536	285928	503689	0.0786969685284574	0.0958554855542499	0.0871984104456429	0.066593286917459	0.0884819679578313
f	b	75	72	9	1611	6932	8.76384248921171e-05	0.000186363377525612	0.000510928186204939	0.000375205594499407	0.00121772959481681
f	c	119	29	0	6991	9008	0.000139052967495492	7.50630270589271e-05	0	0.00162821993243039	0.00158241606897142
f	d	33	71	1	3427	6319	3.85609069525315e-05	0.000183774997282201	5.67697984672154e-05	0.000798156159124436	0.0011100451975833
f	e	97013	45201	2220	518803	723138	0.113360886854119	0.116997375382433	0.126028952597218	0.1208304084687	0.127032103828136
f	f	83891	25345	1473	397076	473454	0.0980276680349946	0.0656024972692588	0.0836219131422083	0.0924799110126918	0.0831706502574149
f	g	412	321	3	3548	19115	0.000481427080740697	0.00083087005813502	0.000170309395401646	0.000826337336613219	0.00335789111438595
f	h	38	21	0	2089	3080	4.4403468612006e-05	5.43559851116368e-05	0	0.000486532890694762	0.000541057004044401
f	i	141672	58881	2926	716770	751044	0.165545479084214	0.152406417112299	0.166108430315072	0.166937376765574	0.131934291086209
f	j	69	59	0	483	2074	8.06273509007477e-05	0.000152714434361265	0	0.000112491807661833	0.000364335138437691
f	k	226	49	0	500	3274	0.000264083787008246	0.000126830631927153	0	0.000116451146647861	0.00057513656858486
f	l	24935	19393	631	69081	150015	0.0291368549957992	0.0501964580604749	0.0358217428328129	0.0160891233231617	0.026352813786273
f	m	529	78	2	7785	9827	0.000618143023572399	0.00020189365898608	0.000113539596934431	0.00181314435330719	0.00172628804504686
f	n	202	88	1	4103	12565	0.000236039491042769	0.000227777461420192	5.67697984672154e-05	0.000955598109392344	0.00220726664149932
f	o	237139	103248	4849	1278214	1513486	0.277099845873223	0.267245083371728	0.275276752767528	0.297698971922697	0.265870844423099
